talk_id,para_id,entity_id,before,entities,after,label
89,17,2," A person can come in and take somebody else's gown, cut off three inches from the bottom, go to the ",E.U.,"and register it as a new, original design",LOC
89,17,3," If you look at the registry, actually, a lot of the registered things in the ",E.U.,are Nike T-shirts that are almost identical to one another,LOC
89,17,4, are ,Nike,T-shirts that are almost identical to one another,ORG
89,25,0, And I really want to thank ,Veronica Jauriqui,for making this very fashionable presentation,PERSON
90,4,11, And at ,TED,"here in February, their passion and brilliance just took our breath away",ORG
90,24,9," Today, I see ",Kibera,in a different way,LOC
90,24,10, My message to TEDGlobal and the entire world is: ,Kibera,is a hotbed of innovation and ideas,PERSON
90,26,0,CA: You know what? I bet ,Chris,has always been an inspiring guy,PERSON
90,26,2," Right now, ",Chris,"and Kevin and Dennis and Dickson and their friends are watching us, in Nairobi, right now",PERSON
90,26,3," Right now, Chris and ",Kevin,"and Dennis and Dickson and their friends are watching us, in Nairobi, right now",PERSON
90,26,4," Right now, Chris and Kevin and ",Dennis,"and Dickson and their friends are watching us, in Nairobi, right now",PERSON
90,26,5," Right now, Chris and Kevin and Dennis and ",Dickson,"and their friends are watching us, in Nairobi, right now",PERSON
90,26,6," Right now, Chris and Kevin and Dennis and Dickson and their friends are watching us, in ",Nairobi, right now,LOC
92,33,1," And for me, one of the great stories recently was the ",Obamas,digging up the south lawn of the White House to create a vegetable garden,ORG
92,33,2," And for me, one of the great stories recently was the Obamas digging up the south lawn of ",the White House,to create a vegetable garden,ORG
92,33,3," Because the last time that was done, when ",Eleanor Roosevelt,"did it, it led to the creation of 20 million vegetable gardens across the United States",PERSON
92,33,5," Because the last time that was done, when Eleanor Roosevelt did it, it led to the creation of 20 million vegetable gardens across ",the United States,,LOC
93,8,15, She's going to give up university to look after ,Mum," We're all here, and all of those who watch it are going to be traumatized by this event, but all of you here who are victims are going to learn some hard truths",PERSON
93,9,6,", for ",Welsh,people,ORG
93,23,4," It's a question that's been tackled by many great thinkers and writers: What if society actually needs crisis to change? What if society actually needs terrorism to change and adapt for the better? It's those Bulgakov themes, it's that picture of Jesus and the Devil hand in hand in ",Gethsemane,walking into the moonlight,LOC
93,24,0,A lot of people say that communism was defeated by ,the Rolling Stones, It's a good theory,ORG
93,24,1, Maybe ,the Rolling Stones,has a place in this,ORG
93,24,2, (Music) (,Applause, Bruno Giussani: Thank you,LOC
93,24,3, (Music) (Applause) ,Bruno Giussani, Thank you,PERSON
94,5,3, Babri Masjid — one of the most beautiful mosques in ,India," built by King Babur, I think, in the 16th century — was demolished by Hindu activists",LOC
94,5,4," Babri Masjid — one of the most beautiful mosques in India, built by ",King Babur," I think, in the 16th century — was demolished by Hindu activists",LOC
94,5,11,""" I'm like, """,Dude, I'm Hindu,PERSON
94,5,13,""" (Laughter) He's like, """,Huh,"""",WORK_OF_ART
94,9,0, They're playing out ,Israel,"Palestine, India-Pakistan",LOC
94,9,1," They're playing out Israel-Palestine, ",India,Pakistan,LOC
94,9,2," They're playing out Israel-Palestine, India-",Pakistan," You know, I'm making a very important argument",LOC
95,7,7," It's important to say came, because Ken — at a meeting that I believe ",Marty Hoffart,"was also at in the mid-'90s — Ken and I stood up at the back of the meeting and said, ""Geo-engineering won't work",PERSON
95,7,8," It's important to say came, because Ken — at a meeting that I believe Marty Hoffart was also at in the mid-'90s — ",Ken,"and I stood up at the back of the meeting and said, ""Geo-engineering won't work",PERSON
95,7,9, ,Ken,"went and ran his models, and found that it did",PERSON
95,21,2,"So here's one last thought, which was said much, much better 25 years ago in the ",U.S.,National Academy report than I can say today,LOC
95,21,3, ,National Academy,report than I can say today,ORG
95,21,5, That the ,CO2,"problem, the climate problem that we've heard about, is driving lots of things — innovations in the energy technologies that will reduce emissions — but also, I think, inevitably, it will drive us towards thinking about climate and weather control, whether we like it or not",ORG
96,1,11," These are camels moving across the Rift Valley in Africa, photographed by ",Chris Johns," Shot straight down, so these are the shadows of the camels",PERSON
96,1,12, This is a rancher in ,Texas," by William Albert Allard, a great portraitist",LOC
96,1,13," This is a rancher in Texas, by ",William Albert Allard, a great portraitist,PERSON
96,1,14, And ,Jane Goodall," making her own special connection, photographed by Nick Nichols",PERSON
96,1,15," And Jane Goodall, making her own special connection, photographed by ",Nick Nichols," This is a soap disco in Spain, photographed by David Alan Harvey",PERSON
96,1,16, This is a soap disco in ,Spain, photographed by David Alan Harvey,LOC
96,1,17," This is a soap disco in Spain, photographed by ",David Alan Harvey, And David said that there was lot of weird stuff happening on the dance floor,PERSON
96,1,18, And ,David,said that there was lot of weird stuff happening on the dance floor,PERSON
96,1,19, (Laughter) These are sea lions in ,Australia,"doing their own dance, by David Doubilet",LOC
96,1,20," (Laughter) These are sea lions in Australia doing their own dance, by ",David Doubilet," And this is a comet, captured by Dr",PERSON
96,1,21, ,Euan Mason," And finally, the bow of the Titanic, without movie stars, photographed by Emory Kristof",PERSON
96,1,22," And finally, the bow of the ",Titanic," without movie stars, photographed by Emory Kristof",LOC
96,1,23," And finally, the bow of the Titanic, without movie stars, photographed by ",Emory Kristof," Photography carries a power that holds up under the relentless swirl of today's saturated, media world, because photographs emulate the way that our mind freezes a significant moment",ORG
96,13,8, And then back to the ,States,"to recuperate at veterans' hospitals, such as here in Walter Reed",LOC
96,13,9," And then back to the States to recuperate at veterans' hospitals, such as here in ",Walter Reed," And finally, often fitted with high-tech prosthesis, they exit the medical system and attempt to regain their pre-war lives",PERSON
96,13,10, ,Jim,took what could have been a straight-up medical science story and gave it a human dimension that touched our readers deeply,PERSON
96,15,2, And ,Paul,"said he was never really afraid, because she was more curious about him than threatened",PERSON
96,15,3,""" (Laughter) Then ",Paul,thinks that she simply took pity on him,PERSON
96,15,4," To her, here was this big, ",goofy,creature in the water that for some reason didn't seem to be interested in chasing penguins,PERSON
96,15,6," (Laughter) Eventually, though, ",Paul,thinks that she just figured that he was never going to survive,PERSON
96,16,0,,Paul,"set out to photograph a relatively mysterious and unknown creature, and came back with not just a collection of photographs, but an amazing experience and a great story",PERSON
97,13,5," It's Mozart as I, ",Riccardo Muti, understand it,PERSON
97,38,1, (Laughter) Did you see ,Lenny,s face? You know why? Because the meaning of the music is pain,PERSON
97,38,2, And you look at ,Lenny,and he's suffering,PERSON
97,38,4, And ,Bernstein,enables that,PERSON
97,39,0, My friend ,Peter,"says, ""If you love something, give it away",PERSON
99,45,1, Think about the kids today in ,the Arab Spring, and you see something like this that's underway,LOC
100,15,11," Right now, 95 percent of these nets are being bought by the ",U.N., and then given primarily to people around Africa,ORG
100,15,12,", and then given primarily to people around ",Africa, We're looking at building on some of the most precious resources of Africa: people,LOC
100,15,13, We're looking at building on some of the most precious resources of ,Africa, people,LOC
100,17,6, Children can sleep through the night; the ,house,looks beautiful; you hang them in the window,ORG
101,1,0,,♫,"My oh my, walking by, who’s the apple of my eye? ♫",ORG
101,2,0,,♫,"Why, it's my very own Clonie",ORG
101,3,0,,♫,"Oh, if I should stroll the hood, who knew I could look so good ♫",ORG
101,4,0,,♫,just talking on the phone to Clonie,ORG
101,5,0,,♫,"We are pals, it's cool, 'cause we're not lonely, ♫",ORG
101,6,0,,♫,shallow gene pool is nothing to my only Clonie,ORG
101,7,0,,♫,"Me and you, hustling through, holding on through thick and thin, ♫",ORG
101,8,0,,♫,"just day by day, our DNA, so the Olson twins got nothing on us",ORG
101,9,0,,♫,"We'll survive, side by side",ORG
101,10,0,,♫,"Was wealthy, but not healthy, had no one to dwell with me, ♫",ORG
101,11,0,,♫,so look who I got born — Clonie,ORG
101,12,0,,♫,"Far from broke, bored, rich folk, we don't need no natural yolk — ♫",ORG
101,13,0,,♫,"our babies come full-formed, Clonie",ORG
101,14,0,,♫,"We'll be huggable, get a publicist ♫",ORG
101,15,0,,♫,"and show them, be the most lovable thing since fucking Eminem",ORG
101,16,0,,♫,"Oh my friend, multiply, we’re a franchise, like Walt Disney or Hannibal Lecter",ORG
101,17,0,,♫,We can tell our cancer cells are more benign than old Phil Spector,ORG
101,18,0,,♫,"We’ll survive side by side, should have signed with Verve instead of Sony",ORG
101,19,0,,♫,You’re my Clonie,ORG
101,19,2," ♫ ""Oh ",Clonie, how I love you,PERSON
101,21,0,,♫,"Gee, that's swell",ORG
101,21,1, You’re my ,Clonie, ♫,PERSON
102,7,2," My wife, who is somewhere in the audience today, called me up at the office and said, """,Nigel," you need to pick our youngest son"" — Harry — ""up from school",PERSON
102,7,3," My wife, who is somewhere in the audience today, called me up at the office and said, ""Nigel, you need to pick our youngest son"" — ",Harry,"— ""up from school",PERSON
